"logFC";"EnsembleID";"Region";"TimePoint";"cluster";"TimePointNumeric";"ShortName"
0.122560963;"ENSMUSG00000021226";"dHC";"Swim_45min";10;45;"Acot2"
0.055420028;"ENSMUSG00000021248";"dHC";"Swim_45min";10;45;"Tmed10"
0.843354396;"ENSMUSG00000021250";"dHC";"Swim_45min";4;45;"Fos"
-0.118401324;"ENSMUSG00000021301";"dHC";"Swim_45min";21;45;"Hecw1"
-0.337851146;"ENSMUSG00000021327";"dHC";"Swim_45min";2;45;"Zkscan3"
0.289152865;"ENSMUSG00000021365";"dHC";"Swim_45min";13;45;"Nedd9"
-0.267461546;"ENSMUSG00000021374";"dHC";"Swim_45min";24;45;"Nup153"
-0.189396498;"ENSMUSG00000021390";"dHC";"Swim_45min";14;45;"Ogn"
-0.162676294;"ENSMUSG00000021413";"dHC";"Swim_45min";5;45;"Prpf4b"
0.583905775;"ENSMUSG00000021453";"dHC";"Swim_45min";3;45;"Gadd45g"
-0.107974415;"ENSMUSG00000021466";"dHC";"Swim_45min";21;45;"Ptch1"
-0.457965534;"ENSMUSG00000021541";"dHC";"Swim_45min";2;45;"Trpc7"
-0.039410703;"ENSMUSG00000021549";"dHC";"Swim_45min";24;45;"Rasa1"
0.052334292;"ENSMUSG00000021559";"dHC";"Swim_45min";10;45;"Dapk1"
0.242702979;"ENSMUSG00000021567";"dHC";"Swim_45min";13;45;"Nkd2"
-0.018127538;"ENSMUSG00000021624";"dHC";"Swim_45min";12;45;"Cd180"
-0.033976102;"ENSMUSG00000021668";"dHC";"Swim_45min";21;45;"Polk"
0.311762199;"ENSMUSG00000021692";"dHC";"Swim_45min";16;45;"Dimt1"
0.14528449;"ENSMUSG00000021701";"dHC";"Swim_45min";10;45;"Plk2"
0.153559454;"ENSMUSG00000021733";"dHC";"Swim_45min";12;45;"Slc4a7"
0.120627515;"ENSMUSG00000021750";"dHC";"Swim_45min";10;45;"Fam107a"
0.003110383;"ENSMUSG00000021782";"dHC";"Swim_45min";10;45;"Dlg5"
0.150855516;"ENSMUSG00000021868";"dHC";"Swim_45min";10;45;"Ppif"
-0.027835894;"ENSMUSG00000021870";"dHC";"Swim_45min";21;45;"Slmap"
0.076731761;"ENSMUSG00000021895";"dHC";"Swim_45min";10;45;"Arhgef3"
0.218896613;"ENSMUSG00000021903";"dHC";"Swim_45min";7;45;"Galnt15"
0.320077103;"ENSMUSG00000021904";"dHC";"Swim_45min";1;45;"Sema3g"
0.533268242;"ENSMUSG00000022041";"dHC";"Swim_45min";1;45;"Chrna2"
0.092926828;"ENSMUSG00000022043";"dHC";"Swim_45min";10;45;"Trim35"
0.046197011;"ENSMUSG00000022091";"dHC";"Swim_45min";10;45;"Sorbs3"
-0.063612329;"ENSMUSG00000022197";"dHC";"Swim_45min";5;45;"Pdzd2"
-0.147706103;"ENSMUSG00000022228";"dHC";"Swim_45min";24;45;"Zscan26"
0.075978419;"ENSMUSG00000022306";"dHC";"Swim_45min";21;45;"Zfpm2"
-0.175681433;"ENSMUSG00000022342";"dHC";"Swim_45min";24;45;"Kcnv1"
-0.372410273;"ENSMUSG00000022358";"dHC";"Swim_45min";12;45;"Fbxo32"
-0.129211395;"ENSMUSG00000022360";"dHC";"Swim_45min";23;45;"Atad2"
0.059452912;"ENSMUSG00000022443";"dHC";"Swim_45min";10;45;"Myh9"
0.163714272;"ENSMUSG00000022449";"dHC";"Swim_45min";25;45;"Adamts20"
0.230191663;"ENSMUSG00000022469";"dHC";"Swim_45min";1;45;"Rapgef3"
0.002067138;"ENSMUSG00000022494";"dHC";"Swim_45min";9;45;"Shisa9"
0.117686;"ENSMUSG00000022503";"dHC";"Swim_45min";16;45;"Nubp1"
-0.14874933;"ENSMUSG00000022504";"dHC";"Swim_45min";23;45;"Ciita"
-0.150315733;"ENSMUSG00000022555";"dHC";"Swim_45min";19;45;"Dgat1"
-0.073711157;"ENSMUSG00000022602";"dHC";"Swim_45min";16;45;"Arc"
-0.270885905;"ENSMUSG00000022604";"dHC";"Swim_45min";24;45;"Cep97"
0.242683395;"ENSMUSG00000022635";"dHC";"Swim_45min";18;45;"Zcrb1"
-0.007546815;"ENSMUSG00000022636";"dHC";"Swim_45min";21;45;"Alcam"
0.031373508;"ENSMUSG00000022706";"dHC";"Swim_45min";10;45;"Mrpl40"
-0.00773444;"ENSMUSG00000022790";"dHC";"Swim_45min";21;45;"Igsf11"
0.020296147;"ENSMUSG00000022799";"dHC";"Swim_45min";10;45;"Arhgap31"
-0.120371134;"ENSMUSG00000022828";"dHC";"Swim_45min";21;45;"Gtf2e1"
0.276211493;"ENSMUSG00000022893";"dHC";"Swim_45min";16;45;"Adamts1"
-0.807394851;"ENSMUSG00000022949";"dHC";"Swim_45min";15;45;"Clic6"
-0.185898502;"ENSMUSG00000022967";"dHC";"Swim_45min";24;45;"Ifnar1"
-0.189870352;"ENSMUSG00000022969";"dHC";"Swim_45min";12;45;"Il10rb"
0.010583606;"ENSMUSG00000023008";"dHC";"Swim_45min";24;45;"Fmnl3"
0.12016566;"ENSMUSG00000023019";"dHC";"Swim_45min";10;45;"Gpd1"
0.436670181;"ENSMUSG00000023034";"dHC";"Swim_45min";3;45;"Nr4a1"
0.950845023;"ENSMUSG00000023067";"dHC";"Swim_45min";7;45;"Cdkn1a"
0.298329019;"ENSMUSG00000023336";"dHC";"Swim_45min";1;45;"Wfdc1"
-0.204555049;"ENSMUSG00000023800";"dHC";"Swim_45min";9;45;"Tiam2"
-0.240270955;"ENSMUSG00000023918";"dHC";"Swim_45min";12;45;"Adgrf4"
-0.130298932;"ENSMUSG00000023994";"dHC";"Swim_45min";12;45;"Nfya"
0.832810899;"ENSMUSG00000024042";"dHC";"Swim_45min";3;45;"Sik1"
-0.016614003;"ENSMUSG00000024048";"dHC";"Swim_45min";10;45;"Myl12a"
-0.131619265;"ENSMUSG00000024053";"dHC";"Swim_45min";25;45;"Emilin2"
0.054725722;"ENSMUSG00000024066";"dHC";"Swim_45min";6;45;"Xdh"
0.192942695;"ENSMUSG00000024087";"dHC";"Swim_45min";18;45;"Cyp1b1"
-0.012903152;"ENSMUSG00000024135";"dHC";"Swim_45min";9;45;"Srbd1"
-0.892083648;"ENSMUSG00000024136";"dHC";"Swim_45min";8;45;"Dnase1l2"
0.064443732;"ENSMUSG00000024140";"dHC";"Swim_45min";10;45;"Epas1"
0.171987527;"ENSMUSG00000024160";"dHC";"Swim_45min";13;45;"Spsb3"
0.068762634;"ENSMUSG00000024176";"dHC";"Swim_45min";10;45;"Sox8"
-0.119173574;"ENSMUSG00000024188";"dHC";"Swim_45min";21;45;"Luc7l"
0.686983237;"ENSMUSG00000024190";"dHC";"Swim_45min";3;45;"Dusp1"
0.075376408;"ENSMUSG00000024206";"dHC";"Swim_45min";9;45;"Rfx2"
0.065929765;"ENSMUSG00000024222";"dHC";"Swim_45min";25;45;"Fkbp5"
0.141944804;"ENSMUSG00000024247";"dHC";"Swim_45min";13;45;"Pkdcc"
-0.251228138;"ENSMUSG00000024276";"dHC";"Swim_45min";5;45;"Zfp397"
0.067110797;"ENSMUSG00000024395";"dHC";"Swim_45min";25;45;"Lims2"
-0.066092462;"ENSMUSG00000024427";"dHC";"Swim_45min";9;45;"Spry4"
-0.096640628;"ENSMUSG00000024431";"dHC";"Swim_45min";12;45;"Nr3c1"
0.055881308;"ENSMUSG00000024558";"dHC";"Swim_45min";10;45;"Mapk4"
-0.076572013;"ENSMUSG00000024620";"dHC";"Swim_45min";24;45;"Pdgfrb"
0.022747419;"ENSMUSG00000024642";"dHC";"Swim_45min";21;45;"Tle4"
0.40618088;"ENSMUSG00000024778";"dHC";"Swim_45min";7;45;"Fas"
-0.474042705;"ENSMUSG00000024793";"dHC";"Swim_45min";2;45;"Tnfrsf25"
0.355942714;"ENSMUSG00000024797";"dHC";"Swim_45min";1;45;"Vps51"
-0.119082343;"ENSMUSG00000024817";"dHC";"Swim_45min";9;45;"Uhrf2"
0.036582957;"ENSMUSG00000024913";"dHC";"Swim_45min";18;45;"Lrp5"
-0.039470307;"ENSMUSG00000024966";"dHC";"Swim_45min";21;45;"Stip1"
-0.828690381;"ENSMUSG00000024986";"dHC";"Swim_45min";23;45;"Hhex"
-0.035885896;"ENSMUSG00000025085";"dHC";"Swim_45min";21;45;"Ablim1"
0.088900784;"ENSMUSG00000025133";"dHC";"Swim_45min";21;45;"Ints4"
0.134264981;"ENSMUSG00000025142";"dHC";"Swim_45min";10;45;"Aspscr1"
0.426190798;"ENSMUSG00000025158";"dHC";"Swim_45min";13;45;"Rfng"
-0.115557498;"ENSMUSG00000025184";"dHC";"Swim_45min";21;45;"R3hcc1l"
-0.124746046;"ENSMUSG00000025198";"dHC";"Swim_45min";5;45;"Erlin1"
-0.087962595;"ENSMUSG00000025241";"dHC";"Swim_45min";9;45;"Fyco1"
-0.018678454;"ENSMUSG00000025316";"dHC";"Swim_45min";21;45;"Banp"
0.012621231;"ENSMUSG00000025324";"dHC";"Swim_45min";10;45;"Atp10a"
-0.088028673;"ENSMUSG00000025352";"dHC";"Swim_45min";21;45;"Gdf11"
-0.064976615;"ENSMUSG00000025370";"dHC";"Swim_45min";12;45;"Cdh9"
-0.18597725;"ENSMUSG00000025402";"dHC";"Swim_45min";10;45;"Nab2"
0.0095488;"ENSMUSG00000025413";"dHC";"Swim_45min";21;45;"Ttc4"
0.246967556;"ENSMUSG00000025478";"dHC";"Swim_45min";13;45;"Dpysl4"
-0.305195517;"ENSMUSG00000025504";"dHC";"Swim_45min";19;45;"Eps8l2"
0.259292135;"ENSMUSG00000025512";"dHC";"Swim_45min";13;45;"Chid1"
-0.22550469;"ENSMUSG00000025608";"dHC";"Swim_45min";5;45;"Podxl"
0.502701588;"ENSMUSG00000025646";"dHC";"Swim_45min";1;45;"Atrip"
-0.096342563;"ENSMUSG00000025823";"dHC";"Swim_45min";17;45;"Pdia4"
0.040924383;"ENSMUSG00000025931";"dHC";"Swim_45min";10;45;"Paqr8"
0.022391739;"ENSMUSG00000025959";"dHC";"Swim_45min";24;45;"Klf7"
-0.151005268;"ENSMUSG00000025993";"dHC";"Swim_45min";12;45;"Slc40a1"
-0.120137731;"ENSMUSG00000026014";"dHC";"Swim_45min";21;45;"Raph1"
-0.182434113;"ENSMUSG00000026031";"dHC";"Swim_45min";5;45;"Cflar"
-1.356560821;"ENSMUSG00000026034";"dHC";"Swim_45min";8;45;"Clk1"
-0.582256063;"ENSMUSG00000026051";"dHC";"Swim_45min";15;45;"AC159092.1"
-0.085564701;"ENSMUSG00000026072";"dHC";"Swim_45min";10;45;"Il1r1"
-0.195942638;"ENSMUSG00000026107";"dHC";"Swim_45min";5;45;"Nabp1"
-0.151696467;"ENSMUSG00000026181";"dHC";"Swim_45min";5;45;"Ppm1f"
-0.134805864;"ENSMUSG00000026185";"dHC";"Swim_45min";9;45;"Igfbp5"
0.095931229;"ENSMUSG00000026209";"dHC";"Swim_45min";10;45;"Dnpep"
0.0270697;"ENSMUSG00000026220";"dHC";"Swim_45min";10;45;"Slc16a14"
-0.06637472;"ENSMUSG00000026227";"dHC";"Swim_45min";12;45;"AC102506.1"
0.085766123;"ENSMUSG00000026288";"dHC";"Swim_45min";10;45;"Inpp5d"
-0.029216255;"ENSMUSG00000026303";"dHC";"Swim_45min";25;45;"Mlph"
-0.06159323;"ENSMUSG00000026354";"dHC";"Swim_45min";17;45;"Lct"
0.133723234;"ENSMUSG00000026418";"dHC";"Swim_45min";13;45;"Tnni1"
-0.034653334;"ENSMUSG00000026447";"dHC";"Swim_45min";21;45;"Pik3c2b"
0.111065908;"ENSMUSG00000026478";"dHC";"Swim_45min";10;45;"Lamc1"
0.08962137;"ENSMUSG00000026496";"dHC";"Swim_45min";10;45;"Parp1"
0.110792777;"ENSMUSG00000026510";"dHC";"Swim_45min";10;45;"Trp53bp2"
-0.023719708;"ENSMUSG00000026565";"dHC";"Swim_45min";21;45;"Pou2f1"
-0.108068203;"ENSMUSG00000026566";"dHC";"Swim_45min";24;45;"Mpzl1"
-0.82833971;"ENSMUSG00000026579";"dHC";"Swim_45min";15;45;"F5"
-0.283853185;"ENSMUSG00000026586";"dHC";"Swim_45min";23;45;"Prrx1"
-0.094181293;"ENSMUSG00000026594";"dHC";"Swim_45min";21;45;"Ralgps2"
1.053916551;"ENSMUSG00000026628";"dHC";"Swim_45min";4;45;"Atf3"
0.070789492;"ENSMUSG00000026657";"dHC";"Swim_45min";10;45;"Frmd4a"
0.014393836;"ENSMUSG00000026728";"dHC";"Swim_45min";18;45;"Vim"
-0.130006265;"ENSMUSG00000026740";"dHC";"Swim_45min";21;45;"Dnajc1"
-0.072948254;"ENSMUSG00000026748";"dHC";"Swim_45min";21;45;"Plxdc2"
-0.234026096;"ENSMUSG00000026788";"dHC";"Swim_45min";5;45;"Zbtb43"
-0.248311706;"ENSMUSG00000026803";"dHC";"Swim_45min";5;45;"Ttf1"
0.076813973;"ENSMUSG00000026807";"dHC";"Swim_45min";25;45;"Ak8"
0.150314268;"ENSMUSG00000026819";"dHC";"Swim_45min";10;45;"Slc25a25"
0.025644602;"ENSMUSG00000026824";"dHC";"Swim_45min";21;45;"Kcnj3"
-0.182161255;"ENSMUSG00000026834";"dHC";"Swim_45min";24;45;"Acvr1c"
-0.073821368;"ENSMUSG00000026836";"dHC";"Swim_45min";21;45;"Acvr1"
0.047927831;"ENSMUSG00000026843";"dHC";"Swim_45min";10;45;"Fubp3"
0.015611221;"ENSMUSG00000026864";"dHC";"Swim_45min";9;45;"Hspa5"
-0.078955938;"ENSMUSG00000026872";"dHC";"Swim_45min";24;45;"Zeb2"
0.259273882;"ENSMUSG00000026927";"dHC";"Swim_45min";16;45;"Sdccag3"
0.090456218;"ENSMUSG00000027111";"dHC";"Swim_45min";9;45;"Itga6"
-0.113975627;"ENSMUSG00000027130";"dHC";"Swim_45min";21;45;"Slc12a6"
-0.117799204;"ENSMUSG00000027200";"dHC";"Swim_45min";24;45;"Sema6d"
0.058286403;"ENSMUSG00000027204";"dHC";"Swim_45min";25;45;"Fbn1"
0.154031416;"ENSMUSG00000027217";"dHC";"Swim_45min";10;45;"Tspan18"
-0.005051263;"ENSMUSG00000027248";"dHC";"Swim_45min";9;45;"Pdia3"
-0.153904398;"ENSMUSG00000027259";"dHC";"Swim_45min";9;45;"Adal"
-0.377080127;"ENSMUSG00000027281";"dHC";"Swim_45min";17;45;"Slx4ip"
-0.09104798;"ENSMUSG00000027286";"dHC";"Swim_45min";21;45;"Lrrc57"
0.138481423;"ENSMUSG00000027296";"dHC";"Swim_45min";10;45;"Itpka"
0.052477968;"ENSMUSG00000027324";"dHC";"Swim_45min";10;45;"Rpusd2"
-0.073076429;"ENSMUSG00000027397";"dHC";"Swim_45min";21;45;"Slc20a1"
0.153178023;"ENSMUSG00000027412";"dHC";"Swim_45min";1;45;"Lpin3"
-0.089505758;"ENSMUSG00000027428";"dHC";"Swim_45min";21;45;"Rbbp9"
-0.165451958;"ENSMUSG00000027435";"dHC";"Swim_45min";24;45;"Cd93"
0.28111317;"ENSMUSG00000027456";"dHC";"Swim_45min";1;45;"Sdcbp2"
-0.099736312;"ENSMUSG00000027508";"dHC";"Swim_45min";21;45;"Pag1"
-0.090498583;"ENSMUSG00000027562";"dHC";"Swim_45min";9;45;"Car2"
-0.209908411;"ENSMUSG00000027570";"dHC";"Swim_45min";19;45;"Col9a3"
0.147856699;"ENSMUSG00000027580";"dHC";"Swim_45min";18;45;"Helz2"
0.582285494;"ENSMUSG00000027654";"dHC";"Swim_45min";7;45;"Fam83d"
0.018444987;"ENSMUSG00000027678";"dHC";"Swim_45min";21;45;"Ncoa3"
-0.333420578;"ENSMUSG00000027684";"dHC";"Swim_45min";23;45;"Mecom"
-0.152315184;"ENSMUSG00000027737";"dHC";"Swim_45min";17;45;"Slc7a11"
-0.079873557;"ENSMUSG00000027778";"dHC";"Swim_45min";9;45;"Ift80"
0.319060292;"ENSMUSG00000027845";"dHC";"Swim_45min";13;45;"Dclre1b"
-0.149941375;"ENSMUSG00000027864";"dHC";"Swim_45min";10;45;"Ptgfrn"
0.181801376;"ENSMUSG00000027932";"dHC";"Swim_45min";1;45;"Slc27a3"
0.147417532;"ENSMUSG00000027947";"dHC";"Swim_45min";25;45;"Il6ra"
-0.104969404;"ENSMUSG00000027985";"dHC";"Swim_45min";24;45;"Lef1"
-0.028417356;"ENSMUSG00000028004";"dHC";"Swim_45min";21;45;"Npy2r"
-0.073888273;"ENSMUSG00000028030";"dHC";"Swim_45min";24;45;"Tbck"
-0.229306048;"ENSMUSG00000028034";"dHC";"Swim_45min";5;45;"Fubp1"
-0.067498844;"ENSMUSG00000028037";"dHC";"Swim_45min";17;45;"Ifi44"
0.093649294;"ENSMUSG00000028064";"dHC";"Swim_45min";13;45;"Sema4a"
0.389704327;"ENSMUSG00000028128";"dHC";"Swim_45min";16;45;"F3"
1.588713793;"ENSMUSG00000028195";"dHC";"Swim_45min";4;45;"Cyr61"
0.525687299;"ENSMUSG00000028214";"dHC";"Swim_45min";3;45;"Gem"
-0.385700502;"ENSMUSG00000028282";"dHC";"Swim_45min";2;45;"Casp8ap2"
0.215064467;"ENSMUSG00000028413";"dHC";"Swim_45min";10;45;"B4galt1"
0.106818857;"ENSMUSG00000028420";"dHC";"Swim_45min";10;45;"Tmem38b"
-0.113928379;"ENSMUSG00000028480";"dHC";"Swim_45min";18;45;"Glipr2"
-0.049602432;"ENSMUSG00000028527";"dHC";"Swim_45min";9;45;"Ak4"
0.508005923;"ENSMUSG00000028645";"dHC";"Swim_45min";7;45;"Slc2a1"
0.254456675;"ENSMUSG00000028655";"dHC";"Swim_45min";1;45;"Mfsd2a"
0.2003373;"ENSMUSG00000028680";"dHC";"Swim_45min";16;45;"Plk3"
-0.156592888;"ENSMUSG00000028749";"dHC";"Swim_45min";17;45;"Pla2g2f"
0.266206527;"ENSMUSG00000028776";"dHC";"Swim_45min";6;45;"Tinagl1"
0.770230261;"ENSMUSG00000028862";"dHC";"Swim_45min";22;45;"Map3k6"
0.010487061;"ENSMUSG00000028927";"dHC";"Swim_45min";9;45;"Padi2"
-0.058236613;"ENSMUSG00000028962";"dHC";"Swim_45min";10;45;"Slc4a2"
0.433292721;"ENSMUSG00000028967";"dHC";"Swim_45min";16;45;"Errfi1"
0.123632314;"ENSMUSG00000029028";"dHC";"Swim_45min";10;45;"Lrrc47"
-0.10462401;"ENSMUSG00000029128";"dHC";"Swim_45min";21;45;"Rab28"
0.044741081;"ENSMUSG00000029174";"dHC";"Swim_45min";10;45;"Tbc1d1"
-0.11192463;"ENSMUSG00000029178";"dHC";"Swim_45min";21;45;"Klf3"
0.093762225;"ENSMUSG00000029196";"dHC";"Swim_45min";10;45;"Tada2b"
-0.013377811;"ENSMUSG00000029313";"dHC";"Swim_45min";25;45;"Aff1"
0.228434794;"ENSMUSG00000029344";"dHC";"Swim_45min";13;45;"Tpst2"
-0.175241884;"ENSMUSG00000029385";"dHC";"Swim_45min";21;45;"Ccng2"
0.634773456;"ENSMUSG00000029570";"dHC";"Swim_45min";1;45;"Lfng"
0.078038745;"ENSMUSG00000029592";"dHC";"Swim_45min";10;45;"Usp30"
-0.029447673;"ENSMUSG00000029648";"dHC";"Swim_45min";9;45;"Flt1"
0.075189981;"ENSMUSG00000029673";"dHC";"Swim_45min";21;45;"Auts2"
0.237118895;"ENSMUSG00000029675";"dHC";"Swim_45min";6;45;"Eln"
-0.200130129;"ENSMUSG00000029676";"dHC";"Swim_45min";9;45;"Pot1a"
-0.07534179;"ENSMUSG00000029701";"dHC";"Swim_45min";9;45;"Rbm28"
0.038033594;"ENSMUSG00000029726";"dHC";"Swim_45min";10;45;"Mepce"
-0.275992317;"ENSMUSG00000029817";"dHC";"Swim_45min";17;45;"Tra2a"
-0.233293226;"ENSMUSG00000030002";"dHC";"Swim_45min";24;45;"Dusp11"
-0.206373022;"ENSMUSG00000030048";"dHC";"Swim_45min";17;45;"Gkn3"
0.413623645;"ENSMUSG00000030087";"dHC";"Swim_45min";1;45;"Klf15"
-0.028545574;"ENSMUSG00000030088";"dHC";"Swim_45min";10;45;"Aldh1l1"
-0.063395844;"ENSMUSG00000030126";"dHC";"Swim_45min";21;45;"Tmcc1"
0.010667259;"ENSMUSG00000030168";"dHC";"Swim_45min";25;45;"Adipor2"
-0.03480126;"ENSMUSG00000030218";"dHC";"Swim_45min";19;45;"Mgp"
-0.096459513;"ENSMUSG00000030237";"dHC";"Swim_45min";24;45;"Slco1a4"
-0.274173136;"ENSMUSG00000030322";"dHC";"Swim_45min";12;45;"Mbd4"
0.36323082;"ENSMUSG00000030413";"dHC";"Swim_45min";6;45;"Pglyrp1"
-0.343651513;"ENSMUSG00000030486";"dHC";"Swim_45min";5;45;"RP24-84I4.2"
-0.12968805;"ENSMUSG00000030494";"dHC";"Swim_45min";25;45;"Rhpn2"
-0.083477806;"ENSMUSG00000030516";"dHC";"Swim_45min";21;45;"Tjp1"
-0.122574353;"ENSMUSG00000030521";"dHC";"Swim_45min";5;45;"Mphosph10"
0.118663898;"ENSMUSG00000030559";"dHC";"Swim_45min";17;45;"Rab38"
-0.062034199;"ENSMUSG00000030691";"dHC";"Swim_45min";21;45;"Fchsd2"
0.13101345;"ENSMUSG00000030711";"dHC";"Swim_45min";25;45;"Sult1a1"
0.243376158;"ENSMUSG00000030747";"dHC";"Swim_45min";13;45;"Dgat2"
0.289058459;"ENSMUSG00000030795";"dHC";"Swim_45min";13;45;"Fus"
0.477744214;"ENSMUSG00000030814";"dHC";"Swim_45min";1;45;"Bcl7c"
-0.141163685;"ENSMUSG00000030849";"dHC";"Swim_45min";9;45;"Fgfr2"
0.208476575;"ENSMUSG00000030854";"dHC";"Swim_45min";13;45;"Ptpn5"
0.428661341;"ENSMUSG00000030880";"dHC";"Swim_45min";13;45;"Polr3e"
0.12004504;"ENSMUSG00000030888";"dHC";"Swim_45min";10;45;"Rrp8"
-0.026339339;"ENSMUSG00000030930";"dHC";"Swim_45min";21;45;"Chst15"
0.130624137;"ENSMUSG00000031167";"dHC";"Swim_45min";18;45;"Rbm3"
0.8158074;"ENSMUSG00000031389";"dHC";"Swim_45min";13;45;"Arhgap4"
0.713490082;"ENSMUSG00000031431";"dHC";"Swim_45min";7;45;"Tsc22d3"
-0.282334565;"ENSMUSG00000031433";"dHC";"Swim_45min";12;45;"Rbm41"
-0.277616486;"ENSMUSG00000031520";"dHC";"Swim_45min";17;45;"Vegfc"
0.125318161;"ENSMUSG00000031530";"dHC";"Swim_45min";10;45;"Dusp4"
0.123464212;"ENSMUSG00000031538";"dHC";"Swim_45min";25;45;"Plat"
0.009707732;"ENSMUSG00000031563";"dHC";"Swim_45min";10;45;"Wwc2"
0.074768528;"ENSMUSG00000031642";"dHC";"Swim_45min";10;45;"Sh3rf1"
-0.108075612;"ENSMUSG00000031665";"dHC";"Swim_45min";21;45;"Sall1"
-0.083523045;"ENSMUSG00000031673";"dHC";"Swim_45min";21;45;"Cdh11"
0.049254366;"ENSMUSG00000031700";"dHC";"Swim_45min";10;45;"Gpt2"
0.002420579;"ENSMUSG00000031714";"dHC";"Swim_45min";9;45;"Gab1"
0.023779743;"ENSMUSG00000031729";"dHC";"Swim_45min";21;45;"Ist1"
-0.068338879;"ENSMUSG00000031732";"dHC";"Swim_45min";21;45;"Phlpp2"
0.365330594;"ENSMUSG00000031762";"dHC";"Swim_45min";6;45;"Mt2"
0.292836802;"ENSMUSG00000031765";"dHC";"Swim_45min";1;45;"Mt1"
0.095949972;"ENSMUSG00000031785";"dHC";"Swim_45min";10;45;"Adgrg1"
-0.009932247;"ENSMUSG00000031796";"dHC";"Swim_45min";10;45;"Cfap20"
0.14037997;"ENSMUSG00000031843";"dHC";"Swim_45min";10;45;"Mphosph6"
0.17915667;"ENSMUSG00000031875";"dHC";"Swim_45min";1;45;"Cmtm3"
0.574566775;"ENSMUSG00000031893";"dHC";"Swim_45min";1;45;"Tsnaxip1"
-0.16697946;"ENSMUSG00000031904";"dHC";"Swim_45min";24;45;"Slc7a6"
0.056195059;"ENSMUSG00000031939";"dHC";"Swim_45min";5;45;"Taf1d"
-0.646468525;"ENSMUSG00000031953";"dHC";"Swim_45min";2;45;"Tmem170"
-0.171659726;"ENSMUSG00000031997";"dHC";"Swim_45min";17;45;"Trpc6"
-0.08889924;"ENSMUSG00000032010";"dHC";"Swim_45min";10;45;"Usp2"
-0.122561625;"ENSMUSG00000032018";"dHC";"Swim_45min";5;45;"Sc5d"
-0.168040682;"ENSMUSG00000032035";"dHC";"Swim_45min";12;45;"Ets1"
0.098733183;"ENSMUSG00000032085";"dHC";"Swim_45min";18;45;"Tagln"
-0.131051973;"ENSMUSG00000032212";"dHC";"Swim_45min";21;45;"Sltm"
-0.059754126;"ENSMUSG00000032228";"dHC";"Swim_45min";21;45;"Tcf12"
-0.006056864;"ENSMUSG00000032278";"dHC";"Swim_45min";6;45;"Paqr5"
0.07100414;"ENSMUSG00000032280";"dHC";"Swim_45min";10;45;"Tle3"
0.269396484;"ENSMUSG00000032300";"dHC";"Swim_45min";13;45;"RP23-437A9.3"
-0.182422616;"ENSMUSG00000032352";"dHC";"Swim_45min";21;45;"Lrrc1"
0.05494967;"ENSMUSG00000032394";"dHC";"Swim_45min";25;45;"Igdcc3"
0.300859157;"ENSMUSG00000032403";"dHC";"Swim_45min";13;45;"RP23-284J4.2"
-0.136382115;"ENSMUSG00000032425";"dHC";"Swim_45min";5;45;"Zfp949"
0.570436998;"ENSMUSG00000032478";"dHC";"Swim_45min";13;45;"Nme6"
0.093791536;"ENSMUSG00000032487";"dHC";"Swim_45min";18;45;"Ptgs2"
0.327981574;"ENSMUSG00000032501";"dHC";"Swim_45min";16;45;"Trib1"
-0.039504462;"ENSMUSG00000032503";"dHC";"Swim_45min";9;45;"Arpp21"
0.670491719;"ENSMUSG00000032515";"dHC";"Swim_45min";3;45;"Csrnp1"
0.124806121;"ENSMUSG00000032517";"dHC";"Swim_45min";13;45;"Mobp"
-0.11784478;"ENSMUSG00000032570";"dHC";"Swim_45min";24;45;"Atp2c1"
0.006374836;"ENSMUSG00000032575";"dHC";"Swim_45min";9;45;"Manf"
0.438474786;"ENSMUSG00000032593";"dHC";"Swim_45min";13;45;"Amigo3"
0.194079328;"ENSMUSG00000032599";"dHC";"Swim_45min";13;45;"Ip6k2"
0.060885869;"ENSMUSG00000032702";"dHC";"Swim_45min";10;45;"Kank1"
0.120317902;"ENSMUSG00000032744";"dHC";"Swim_45min";18;45;"Heyl"
0.109446836;"ENSMUSG00000032788";"dHC";"Swim_45min";10;45;"Pdxk"
0.188546683;"ENSMUSG00000032807";"dHC";"Swim_45min";10;45;"Alox12b"
-0.100813611;"ENSMUSG00000032854";"dHC";"Swim_45min";9;45;"Ugt8a"
0.059880411;"ENSMUSG00000032883";"dHC";"Swim_45min";10;45;"Acsl3"
-0.161613652;"ENSMUSG00000032902";"dHC";"Swim_45min";9;45;"Slc16a1"
-0.014820443;"ENSMUSG00000032908";"dHC";"Swim_45min";17;45;"Sgpp2"
-0.068202651;"ENSMUSG00000033083";"dHC";"Swim_45min";18;45;"Tbc1d4"
0.156535443;"ENSMUSG00000033316";"dHC";"Swim_45min";10;45;"Galnt9"
-0.348907983;"ENSMUSG00000033319";"dHC";"Swim_45min";24;45;"Fem1c"
-0.27865319;"ENSMUSG00000033386";"dHC";"Swim_45min";18;45;"Frrs1"
-0.181415266;"ENSMUSG00000033498";"dHC";"Swim_45min";17;45;"Strc"
0.092217755;"ENSMUSG00000033510";"dHC";"Swim_45min";10;45;"Otud7a"
0.018108403;"ENSMUSG00000033684";"dHC";"Swim_45min";10;45;"Qsox1"
0.140340338;"ENSMUSG00000033685";"dHC";"Swim_45min";1;45;"Ucp2"
